Comp,BID,SID,CID,rg,asph,acyl,anis,num dom,seg,avgsize,maxsize,eig1,eig2,eig3,eig4,eig5,eig6,eig7,eig8,eig9,eig10,n_eig
0.15,0.6,25,1,12.59162603,76.98935401,38.4009593,0.29484147,3,62,112.6666667,199,0.000329367,0.00072384,0.003320602,0.004146132,0.006103838,0.007638269,0.009117226,0.009378023,0.010609185,0.01378668,1.10E-05
0.15,0.6,25,2,15.16881876,127.8193908,57.89673281,0.359426162,5,119,56.2,199,0.000226174,0.000597577,0.001131045,0.00260071,0.004678551,0.005021007,0.007013979,0.009070788,0.010879932,0.011461912,7.54E-06
0.15,0.6,25,3,13.95021873,120.6417624,47.20463324,0.427779256,4,57,85.75,117,0.000220211,0.00075609,0.00331664,0.004293657,0.006827376,0.009412908,0.00961913,0.010136839,0.011258677,0.015456445,7.34E-06
0.15,0.6,25,4,12.16829972,63.38629958,32.35271956,0.233034634,3,99,100.3333333,267,0.00049458,0.000517626,0.002417844,0.003820959,0.004691348,0.005224119,0.008029176,0.008906355,0.010946783,0.012959274,1.65E-05
0.15,0.6,25,5,12.15081547,61.74531089,32.10176872,0.224041731,3,99,100.3333333,267,0.000482276,0.000650606,0.002243835,0.003885028,0.004754647,0.00671941,0.00803071,0.00917506,0.010869123,0.012440497,1.61E-05
0.15,0.6,25,6,13.83454697,107.6694021,46.75115328,0.36321916,5,109,58.2,208,0.000193852,0.000893078,0.002025348,0.002734181,0.003928084,0.005104371,0.007038231,0.008023089,0.011637827,0.012745186,6.46E-06
0.15,0.6,25,7,11.39978578,73.39008303,27.65168031,0.361230093,1,17,383,383,0.000610306,0.002794268,0.003113626,0.005055661,0.007358637,0.007842931,0.008931461,0.011539521,0.012439941,0.014294536,2.03E-05
0.15,0.6,25,8,13.20047671,70.11013816,36.8086182,0.211359032,3,99,100.3333333,267,0.000453038,0.000617766,0.000939708,0.002644213,0.004215891,0.005746839,0.00656477,0.008858933,0.010874173,0.01129319,1.51E-05
0.15,0.6,25,9,8.925557456,24.79643776,13.36831637,0.127991362,1,17,383,383,0.00140037,0.003160335,0.004283023,0.005131549,0.006112823,0.008134409,0.009287966,0.01138796,0.013188992,0.014949777,4.67E-05
0.15,0.6,25,10,12.96748861,99.63083787,40.36345623,0.399338755,2,46,177,274,0.000278874,0.001683426,0.003586358,0.004894068,0.006246719,0.008038048,0.00910288,0.009214723,0.013703354,0.014328198,9.62E-06
0.15,0.6,25,11,12.67894931,76.66632108,37.13957973,0.279730747,3,42,119.3333333,333,0.000452384,0.000726233,0.002150752,0.004400854,0.007208061,0.00782661,0.0091235,0.010271764,0.010951757,0.012596871,1.51E-05
0.15,0.6,25,12,11.01201171,63.40179068,27.66448662,0.32106877,1,17,383,383,0.000497137,0.002192831,0.003688656,0.005079828,0.007351785,0.008169077,0.008372305,0.010481873,0.01434247,0.016583406,1.66E-05
0.15,0.6,25,13,12.41805591,62.21058169,34.0893873,0.21474778,3,79,107,242,0.000476051,0.000765877,0.001221411,0.003856394,0.004909475,0.006854219,0.007260212,0.009243937,0.012839397,0.013924413,1.59E-05
0.15,0.6,25,14,12.5491716,82.69840944,38.30121228,0.3325271,2,37,181.5,249,0.000322411,0.001092439,0.003475797,0.003805024,0.005036032,0.007757972,0.008742545,0.009224695,0.011030088,0.012426059,1.07E-05
0.15,0.6,25,15,12.89522644,75.21971795,34.79234609,0.247845357,3,89,103.6666667,271,0.000326499,0.001055509,0.001726529,0.002124908,0.003641089,0.005332121,0.0059383,0.008104811,0.008830669,0.010595203,1.09E-05
0.15,0.6,25,16,16.81367884,172.6229117,72.84412313,0.423164803,5,140,52,135,0.000164787,0.000633848,0.000884182,0.003737053,0.004908885,0.006576231,0.008126815,0.009460685,0.012182574,0.012725995,5.68E-06
0.15,0.6,25,17,10.01236779,41.30427598,18.50378047,0.203131862,2,74,163,317,0.000544947,0.003389911,0.00436592,0.004884881,0.006333682,0.007829719,0.009997751,0.012421386,0.01261204,0.012977132,1.82E-05
0.15,0.6,25,18,13.20281571,87.61194582,41.36445271,0.307487568,5,57,68.6,150,0.000279935,0.000695218,0.002529442,0.002687593,0.004744407,0.005614567,0.007320442,0.009243402,0.010747723,0.011727233,9.33E-06
0.15,0.6,25,19,12.01971763,68.29048,32.98230391,0.273143671,3,89,103.6666667,271,0.000353572,0.001503637,0.001838378,0.002975962,0.005176872,0.005669937,0.008047015,0.008598897,0.010763851,0.013414445,1.18E-05
0.15,0.6,25,20,13.51085512,99.5788531,44.06619245,0.354401159,4,94,76.5,177,0.000271077,0.000618226,0.003138901,0.003590876,0.005354349,0.006405954,0.00882328,0.009067987,0.01089338,0.012727435,9.04E-06
0.15,0.6,25,21,10.5877158,44.04026861,21.79573212,0.191944239,2,74,163,317,0.000506212,0.001493488,0.003479661,0.004534058,0.004768584,0.007632377,0.0089682,0.010284516,0.011783938,0.012856529,1.69E-05
0.15,0.6,25,22,13.14401552,90.0248577,41.43670457,0.326796521,3,62,112.6666667,199,0.000307905,0.000709258,0.002975279,0.003833728,0.004178413,0.006815446,0.007577324,0.009145917,0.014151852,0.014478811,1.03E-05
0.15,0.6,25,23,18.09198627,196.250813,81.8623511,0.405574952,7,184,30.85714286,89,0.000122186,0.000458798,0.000786256,0.001688662,0.001811591,0.005243656,0.005604122,0.008211623,0.011345064,0.012239382,4.21E-06
0.15,0.6,26,0,10.91418518,53.70192498,23.85891638,0.242405883,2,29,185.5,332,0.000581059,0.002761054,0.003282095,0.003991992,0.006212363,0.007801375,0.010278275,0.011097644,0.013991364,0.01568787,1.94E-05
0.15,0.6,26,1,12.46176614,91.72488756,36.60659951,0.394778116,2,26,187,244,0.000302909,0.002353777,0.003509631,0.00455654,0.005061016,0.008075906,0.011711951,0.012486996,0.013355878,0.014859944,1.04E-05
0.15,0.6,26,2,9.747282012,35.95316831,18.73564469,0.185453162,2,13,193.5,375,0.001319462,0.002616272,0.004635227,0.006030381,0.007386159,0.008667149,0.010220146,0.011259032,0.014516666,0.016223251,4.40E-05
0.15,0.6,26,3,12.75919107,94.64172401,38.46002644,0.379308655,2,36,182,286,0.000282109,0.00173772,0.002377314,0.004831829,0.006023096,0.007144925,0.008939634,0.011583025,0.013623364,0.015552418,9.40E-06
0.15,0.6,26,4,14.94036365,136.0345878,56.88347477,0.419070815,3,45,118.3333333,195,0.000182905,0.001116209,0.001920809,0.003773039,0.004538152,0.006168825,0.00758477,0.009585831,0.010569727,0.011248071,6.31E-06
0.15,0.6,26,5,10.48350738,43.71610821,21.15438089,0.197861861,1,4,396,396,0.000971477,0.001827185,0.002446354,0.003923905,0.005972934,0.006436365,0.008001611,0.010598588,0.011501665,0.013133421,3.24E-05
0.15,0.6,26,6,10.85138643,56.64318919,25.55089831,0.280316609,2,13,193.5,375,0.000712053,0.001915379,0.004272617,0.004626211,0.006113146,0.007664462,0.008125892,0.008849085,0.011887599,0.013252465,2.37E-05
0.15,0.6,26,7,12.20366254,76.35489725,32.30877811,0.306499145,2,25,187.5,359,0.000506702,0.001310753,0.002403034,0.004510317,0.005292001,0.007124317,0.008628296,0.009718091,0.015580426,0.016711539,1.69E-05
0.15,0.6,26,8,9.993063827,38.64323935,18.45871354,0.18786922,2,13,193.5,375,0.001169789,0.002369055,0.003476578,0.005047461,0.005546323,0.006249379,0.008332144,0.009818185,0.012824685,0.014931538,3.90E-05
0.15,0.6,26,9,15.03037508,146.5258829,60.7712775,0.467267503,3,45,118.3333333,195,0.000198346,0.001538482,0.002112463,0.003553949,0.004999602,0.00723322,0.008169344,0.009838284,0.011582701,0.0155364,6.61E-06
0.15,0.6,26,10,16.31097925,154.923612,71.27955797,0.39409658,6,115,47.5,84,0.000129421,0.000469756,0.001024677,0.00199468,0.006419289,0.006996695,0.009841361,0.010631275,0.012633507,0.013801517,4.46E-06
0.15,0.6,26,11,15.19010941,141.621722,60.88326414,0.429201479,5,88,62.4,111,0.000169383,0.000776085,0.001642438,0.00386341,0.00468159,0.006898718,0.00998312,0.011717257,0.011833322,0.014292463,5.65E-06
0.15,0.6,26,12,13.37337442,112.7459615,44.0834038,0.442318562,2,36,182,216,0.000231649,0.00173774,0.004825954,0.005191246,0.007192946,0.00878211,0.009581665,0.012111066,0.012930671,0.016583441,7.72E-06
0.15,0.6,26,13,9.210369804,26.31596761,13.67127255,0.127414049,2,13,193.5,375,0.0016696,0.002713155,0.003898114,0.004933198,0.00606322,0.008019358,0.009727211,0.011337642,0.013147157,0.015429222,5.57E-05
0.15,0.6,26,14,12.6152849,74.49835468,37.27225678,0.270451943,2,13,193.5,375,0.00039026,0.000916741,0.00186111,0.002664065,0.0044381,0.006277495,0.007349476,0.011444563,0.012315603,0.013913194,1.30E-05
0.15,0.6,26,15,10.52093821,50.97575817,21.96466744,0.253060546,2,13,193.5,375,0.000873974,0.002384578,0.003923409,0.004599373,0.0059335,0.007332577,0.007471052,0.011340854,0.013697665,0.014705044,2.91E-05
0.15,0.6,26,16,11.73265752,65.89697213,30.73043295,0.279941298,2,25,187.5,359,0.000602808,0.001291855,0.002575812,0.003776419,0.006335847,0.007837739,0.009637535,0.01014496,0.011797625,0.015864764,2.01E-05
0.15,0.6,26,17,9.502857229,36.28461799,17.07450562,0.19919612,1,4,396,396,0.001032338,0.002495854,0.004382534,0.005396368,0.006409602,0.009300448,0.010707407,0.011830867,0.015393221,0.015986735,3.44E-05
0.15,0.6,26,18,10.96380641,55.19653707,25.55228698,0.255560291,1,4,396,396,0.000540614,0.001757853,0.003851588,0.004541463,0.007239376,0.007808499,0.009282571,0.011169286,0.012328815,0.014642783,1.86E-05
0.15,0.6,26,19,11.18706682,63.69415339,27.07435256,0.30280359,2,13,193.5,375,0.000571751,0.001993221,0.003506967,0.004315514,0.006030867,0.006417601,0.009767924,0.010715207,0.013368446,0.01409393,1.91E-05
0.15,0.6,26,20,12.55577802,73.66387588,34.83766037,0.268270478,2,25,187.5,359,0.000510365,0.001075333,0.00182751,0.002649992,0.003790207,0.006131656,0.007985111,0.009493923,0.01079271,0.0139601,1.70E-05
0.15,0.6,26,21,11.67220727,68.08511666,31.37637229,0.301670732,2,29,185.5,332,0.000422055,0.000886786,0.002730957,0.005423088,0.00610435,0.007013057,0.00894083,0.011042124,0.01227061,0.015747987,1.41E-05
0.15,0.6,26,22,9.691607124,30.70442352,16.77506744,0.144057871,1,4,396,396,0.001431936,0.001986382,0.002625933,0.005703426,0.007148639,0.007567361,0.008704267,0.010988972,0.013570489,0.015422834,4.77E-05
0.15,0.6,26,23,9.138305426,21.84606976,13.17661166,0.096266087,1,4,396,396,0.001909539,0.002586137,0.003651953,0.004895832,0.006605039,0.009139922,0.011198487,0.012095986,0.013988258,0.014947825,6.37E-05
0.15,0.6,27,0,15.09206379,149.5280189,59.90945883,0.474367663,5,66,66.8,239,0.000162975,0.001454801,0.002879127,0.003357465,0.006080589,0.006370456,0.007895437,0.009757591,0.012127095,0.014223272,5.43E-06
0.15,0.6,27,1,14.14434894,118.3408866,48.4264543,0.38838378,4,66,83.5,239,0.000168587,0.001457764,0.001995662,0.00232004,0.005964988,0.006598371,0.00735319,0.008205753,0.00965092,0.013566189,5.62E-06
0.15,0.6,27,2,10.64466359,46.77509108,22.89713686,0.214880695,4,7,98.25,230,0.000806423,0.001172616,0.002424282,0.004222933,0.005206132,0.006847554,0.009271836,0.009882791,0.010994226,0.015542592,2.69E-05
0.15,0.6,27,3,14.72777118,139.4454034,61.4926641,0.467476604,4,66,83.5,239,0.000166702,0.001428483,0.002044736,0.005907391,0.006437521,0.007186853,0.008199905,0.008870671,0.011998962,0.013737189,5.56E-06
0.15,0.6,27,4,9.25363558,24.75840209,13.50638235,0.112272603,1,7,393,393,0.001211568,0.002647915,0.004239858,0.006058089,0.007284241,0.008069893,0.010867547,0.011283202,0.012597602,0.013905035,4.04E-05
0.15,0.6,27,5,9.472417507,37.54964036,16.47487129,0.21188079,3,7,131,328,0.000906971,0.002638836,0.004094717,0.005505116,0.005987767,0.007886619,0.009033876,0.01115705,0.012047013,0.015552597,3.02E-05
0.15,0.6,27,6,11.93590926,78.2665897,33.73682104,0.353609415,3,39,120.3333333,277,0.00028283,0.00098402,0.003458247,0.0055444,0.006843475,0.007372027,0.008626293,0.009372298,0.010875747,0.013907489,9.43E-06
0.15,0.6,27,7,9.633320603,29.52727558,16.37568308,0.136977087,2,7,196.5,380,0.001381134,0.0016687,0.002929732,0.003759521,0.00567407,0.00723334,0.008608752,0.00920665,0.010721476,0.012511979,4.60E-05
0.15,0.6,27,8,12.69301785,93.83579948,41.11570808,0.390961449,2,7,196.5,380,0.000383519,0.001404301,0.003256803,0.004573408,0.004998282,0.006195783,0.00784863,0.00916016,0.011280848,0.011516374,1.28E-05
0.15,0.6,27,9,16.00265055,159.6556705,69.17894156,0.433273326,5,73,65.4,220,0.000142693,0.000905386,0.001552342,0.004471754,0.006443438,0.006815789,0.008419104,0.00897177,0.009688162,0.013544329,4.92E-06
0.15,0.6,27,10,14.87198531,130.2011775,61.06006921,0.40874822,3,93,102.3333333,165,0.000191897,0.000620771,0.002427924,0.004862868,0.00589371,0.006626473,0.006869501,0.007298422,0.011928704,0.014457262,6.62E-06
0.15,0.6,27,11,14.94778093,138.6339129,59.26051363,0.43613217,3,92,102.6666667,165,0.000184991,0.000671892,0.002841095,0.004846899,0.005684059,0.007367548,0.008199292,0.009049973,0.011615667,0.014191642,6.38E-06
0.15,0.6,27,12,12.72309294,102.6906536,42.72571639,0.457894348,2,34,183,239,0.000261068,0.002740825,0.00430408,0.004755295,0.006497349,0.007308063,0.008684102,0.010060623,0.01038723,0.011847558,8.70E-06
0.15,0.6,27,13,10.95777186,41.37530898,22.18977098,0.158574596,1,7,393,393,0.000870763,0.00149066,0.001676145,0.003990727,0.006044481,0.007306316,0.008341578,0.009634274,0.010473958,0.014369798,2.90E-05
0.15,0.6,27,14,14.68476126,129.4590106,53.98197858,0.406649583,4,46,88.5,220,0.000181889,0.001217524,0.001911212,0.003086453,0.004385554,0.005366522,0.007221835,0.008145744,0.009629529,0.013574189,6.06E-06
0.15,0.6,27,15,10.26651329,44.41863127,20.66064545,0.216945162,2,7,196.5,380,0.00072293,0.00204315,0.003599462,0.00454691,0.005034919,0.007591721,0.008293122,0.009821181,0.010717778,0.013771462,2.41E-05
0.15,0.6,27,16,11.84694444,67.18730101,31.76741885,0.276828723,3,39,120.3333333,229,0.000348849,0.001114136,0.003286442,0.005514985,0.006070489,0.006769667,0.008857612,0.012032833,0.012853616,0.014400041,1.16E-05
0.15,0.6,27,17,15.48427041,151.4835896,63.15064023,0.44431458,2,46,177,189,0.000166521,0.001093445,0.001882849,0.002804116,0.004973472,0.006244645,0.007300667,0.00803881,0.009984755,0.011615971,5.55E-06
0.15,0.6,27,18,13.3591554,101.7666693,42.52221424,0.370341687,4,82,79.5,187,0.000228158,0.000913254,0.002143226,0.004318567,0.005227855,0.005341015,0.008453545,0.009609653,0.012219572,0.014315181,7.87E-06
0.15,0.6,27,19,11.27793677,62.64801165,26.89395023,0.288018152,2,10,195,210,0.000517477,0.00158143,0.002620539,0.003758066,0.00415595,0.007371532,0.007555005,0.010536361,0.013181949,0.015233442,1.72E-05
0.15,0.6,27,20,11.93479254,83.83220167,32.00781864,0.390571471,2,34,183,239,0.000271039,0.002279796,0.003414112,0.004907723,0.006900945,0.007783656,0.008406156,0.011247235,0.013179313,0.015532278,9.03E-06
0.15,0.6,27,21,10.1548497,35.450878,19.04978359,0.15577089,1,7,393,393,0.001020353,0.002011019,0.003065302,0.004002608,0.005426626,0.00601653,0.007409742,0.012016625,0.013796848,0.014649318,3.52E-05
0.15,0.6,27,22,10.55226844,59.42432165,24.46961218,0.329272607,1,7,393,393,0.000773774,0.002946406,0.004516807,0.005104325,0.005669118,0.00608098,0.009403532,0.009705162,0.011800925,0.013812215,2.58E-05
0.15,0.6,27,23,12.49638145,80.38723876,35.51520646,0.314259046,2,14,193,220,0.000361305,0.001243175,0.001891094,0.004312048,0.006924327,0.007132053,0.008440341,0.009453903,0.010839444,0.011034244,1.25E-05
0.15,0.6,28,0,9.732421893,37.1039804,18.52875577,0.194546448,2,15,192.5,371,0.000836232,0.001833955,0.003725159,0.005364836,0.006069799,0.008104183,0.009938656,0.010994994,0.012402983,0.012500259,2.79E-05
0.15,0.6,28,1,12.50191228,79.95146057,34.96130246,0.307442814,3,43,119,280,0.000323027,0.001478164,0.003292821,0.004018333,0.004298949,0.007183735,0.008822919,0.009370063,0.01175408,0.015490262,1.08E-05
0.15,0.6,28,2,11.26809825,74.41050118,28.23164508,0.386691411,1,17,383,383,0.000502225,0.003183439,0.003945463,0.004913866,0.005975669,0.007711036,0.008121987,0.010886567,0.013140262,0.01463775,1.73E-05
0.15,0.6,28,3,9.526419787,37.01253882,17.27545589,0.205169778,1,15,385,385,0.001115365,0.003570743,0.006272215,0.007371917,0.008212152,0.008268812,0.010560008,0.011330209,0.013941053,0.016802831,3.72E-05
0.15,0.6,28,4,12.23056235,83.9596236,35.40081671,0.363958618,3,40,120,254,0.000338623,0.001784569,0.003249107,0.004254211,0.005988925,0.00672853,0.008315673,0.011215013,0.015614089,0.016067712,1.13E-05
0.15,0.6,28,5,10.2039921,56.52361608,21.76731527,0.33357089,2,43,178.5,294,0.000373344,0.003759179,0.006400544,0.006718734,0.007855489,0.008710211,0.010403267,0.011975931,0.013892292,0.015681479,1.24E-05
0.15,0.6,28,6,12.36477548,91.22632512,36.17180235,0.404114048,3,44,118.6666667,204,0.000273557,0.001624322,0.00261323,0.006570951,0.007561779,0.00764834,0.00914428,0.011372767,0.014506816,0.018402799,9.43E-06
0.15,0.6,28,7,11.39956502,64.67539572,31.72493378,0.304541812,2,43,178.5,294,0.000376887,0.001491655,0.004470671,0.006762033,0.007932996,0.008810889,0.010000904,0.012505153,0.014077172,0.014959457,1.30E-05
0.15,0.6,28,8,14.99823661,146.8739479,61.58514338,0.478446953,3,63,112.3333333,159,0.000197161,0.000798128,0.003915394,0.004329757,0.007540375,0.008435722,0.009369996,0.011759422,0.013024335,0.013546285,6.57E-06
0.15,0.6,28,9,11.00552601,60.38373185,26.86669313,0.296961459,1,15,385,385,0.000649833,0.001883307,0.003211059,0.005795827,0.006691188,0.008154556,0.008542658,0.010100572,0.013113703,0.016506595,2.17E-05
0.15,0.6,28,10,11.72281142,80.35844518,32.79240477,0.395784227,3,41,119.6666667,177,0.000259844,0.002864608,0.00375528,0.004652711,0.0067712,0.008038565,0.008112965,0.011505776,0.014275568,0.016443843,8.96E-06
0.15,0.6,28,11,13.38659265,108.4512911,47.78882193,0.425336519,2,43,178.5,294,0.00029724,0.001063964,0.004595393,0.00682352,0.007434027,0.009002711,0.009804826,0.010552624,0.01213167,0.014610342,9.91E-06
0.15,0.6,28,12,10.2401424,53.88983616,21.90974664,0.308621486,1,15,385,385,0.001060591,0.002741792,0.004446845,0.004909767,0.006237359,0.008004565,0.008455676,0.012430939,0.01329725,0.015204812,3.54E-05
0.15,0.6,28,13,8.719332188,24.66682165,13.11234591,0.138409705,1,15,385,385,0.001926631,0.003267033,0.005520744,0.006740325,0.007647405,0.009187098,0.009330129,0.0133288,0.013476493,0.014239603,6.42E-05
0.15,0.6,28,14,9.984816975,46.0332186,21.2706511,0.259856519,1,15,385,385,0.001053989,0.002716629,0.004617224,0.005440274,0.007286647,0.00833125,0.01032329,0.011197006,0.014726852,0.015901428,3.51E-05
0.15,0.6,28,15,10.74514833,54.38249286,22.66785619,0.261977298,1,15,385,385,0.000718993,0.002141008,0.003177793,0.003941429,0.006009849,0.00757472,0.008320922,0.008752761,0.013341837,0.013869732,2.40E-05
0.15,0.6,28,16,12.8077684,97.95850372,39.98421742,0.404481666,2,41,179.5,270,0.000313445,0.001632722,0.002839445,0.005524134,0.006665637,0.007759805,0.00837868,0.011089386,0.012734192,0.0153706,1.04E-05
0.15,0.6,28,17,10.27465056,49.64024731,21.44146167,0.265701867,1,15,385,385,0.000756122,0.002672406,0.002774868,0.005610696,0.007408158,0.009301133,0.009604837,0.01060028,0.013486521,0.015606059,2.52E-05
0.15,0.6,28,18,10.01657556,44.02598205,20.21273814,0.236116184,1,15,385,385,0.000879342,0.001675419,0.002987648,0.005024586,0.007372203,0.009097706,0.009616743,0.011441016,0.013426982,0.01495974,2.93E-05
0.15,0.6,28,19,12.53728437,71.36815705,34.83952504,0.253584365,2,27,186.5,315,0.00044459,0.000932927,0.001331669,0.002934793,0.005529782,0.006995638,0.007857017,0.008531152,0.010496593,0.012531412,1.53E-05
0.15,0.6,28,20,8.964340772,21.36752607,13.34515191,0.099661297,1,17,383,383,0.002307724,0.002677464,0.004625448,0.005759275,0.006276075,0.008159848,0.008563196,0.009793525,0.011144183,0.014282345,7.96E-05
0.15,0.6,28,21,11.18554441,62.92008244,27.52597009,0.302094319,1,15,385,385,0.000676252,0.002210321,0.002392954,0.006067446,0.006955931,0.008760131,0.011602358,0.013055076,0.013874813,0.017252801,2.25E-05
0.15,0.6,28,22,12.00601776,85.21432575,33.98153937,0.397874829,4,48,88,159,0.000259597,0.001225972,0.004101978,0.005736909,0.008226851,0.008454326,0.010359774,0.015337653,0.015501674,0.016015527,8.65E-06
0.15,0.6,28,23,12.13152146,76.6558471,35.49497345,0.321340713,1,17,383,383,0.00045051,0.002286882,0.002540621,0.003899374,0.005123514,0.006589653,0.007967526,0.012762358,0.014075597,0.014884724,1.55E-05
0.15,0.6,29,0,11.14156053,63.79148744,27.74146822,0.312799821,2,16,192,275,0.000452551,0.001897793,0.005390548,0.006161375,0.006790101,0.00787666,0.008558326,0.010921502,0.014771599,0.015617761,1.56E-05
